user_id,registration_date,country,platform,acquisition_channel
U003748,2026-07-11,CN,Android,YouTube
U003749,2025-10-29,CN,iOS,Google Ads
U003750,2025-09-13,US,Android,Referral
U003751,2025-07-19,BR,PC,Organic
U003752,2025-08-03,ES,Android,YouTube
U003753,2025-09-11,BR,PC,Google Ads
U003754,2025-07-16,US,PC,Organic
U003755,2025-09-17,GB,PC,Referral
U003756,2025-08-07,US,iOS,Organic
U003757,2025-08-20,JP,Android,YouTube
U003758,2026-07-10,CN,PC,TikTok
U003759,2026-06-18,KR,PC,Organic
U003760,2025-11-25,KR,iOS,Organic
U003761,2026-06-06,FR,iOS,Organic
U003762,2025-10-24,CN,Android,Organic
U003763,2026-04-20,JP,iOS,Organic
U003764,2026-04-22,BR,iOS,Google Ads
U003765,2026-05-08,FR,iOS,Organic
U003766,2025-09-11,CA,Android,Organic
U003767,2025-11-14,FR,Android,YouTube
U003768,2026-03-17,CA,Android,Google Ads
U003769,2026-03-08,KR,Android,Organic
U003770,2025-07-26,CA,iOS,App Store
U003771,2025-10-17,FR,Android,YouTube
U003772,2025-07-31,FR,Android,TikTok
U003773,2025-10-08,CA,Android,App Store
U003774,2026-03-30,JP,Android,TikTok
U003775,2026-05-27,CA,iOS,Referral
U003776,2025-12-05,GB,Android,Google Ads
U003777,2026-04-28,JP,iOS,Google Ads
U003778,2025-07-30,BR,iOS,Organic
U003779,2026-03-29,PL,Android,App Store
U003780,2025-11-24,KR,Android,Google Ads
U003781,2026-03-30,US,Android,Organic
U003782,2025-09-02,PL,Android,Google Ads
U003783,2026-05-24,BR,Android,Google Ads
U003784,2025-09-15,US,PC,Google Ads
U003785,2026-02-02,US,Android,YouTube
U003786,2026-03-29,PL,Android,TikTok
U003787,2025-07-16,JP,iOS,TikTok
U003788,2025-11-27,DE,PC,YouTube
U003789,2026-04-22,JP,iOS,App Store
U003790,2025-07-29,CN,iOS,App Store
U003791,2025-09-04,KR,Android,Organic
U003792,2025-07-25,US,iOS,Organic
U003793,2026-03-04,BR,iOS,Organic
U003794,2026-01-27,JP,Android,Google Ads
U003795,2025-09-07,DE,PC,Organic
U003796,2025-08-17,DE,iOS,YouTube
U003797,2026-05-15,US,Android,TikTok
U003798,2025-12-03,GB,iOS,Organic
U003799,2026-07-01,JP,PC,Referral
U003800,2025-09-17,US,PC,Google Ads
U003801,2025-07-14,BR,Android,Organic
U003802,2025-11-07,CN,iOS,TikTok
U003803,2025-07-14,DE,Android,YouTube
U003804,2025-11-20,CN,iOS,YouTube
U003805,2025-10-29,US,iOS,Google Ads
U003806,2026-06-18,PL,iOS,TikTok
U003807,2026-02-22,KR,Android,Organic
U003808,2025-09-19,DE,PC,Organic
U003809,2025-07-13,BR,Android,Google Ads
U003810,2026-06-02,CN,Android,TikTok
U003811,2025-10-15,JP,Android,YouTube
U003812,2025-10-05,FR,PC,Google Ads
U003813,2026-05-20,FR,iOS,TikTok
U003814,2025-12-18,CN,Android,Referral
U003815,2025-08-22,PL,Android,Organic
U003816,2025-10-20,CA,PC,App Store
U003817,2025-10-18,BR,Android,Google Ads
U003818,2026-03-10,JP,PC,TikTok
U003819,2025-12-14,US,Android,Organic
U003820,2025-09-18,FR,iOS,Referral
U003821,2025-10-26,CN,iOS,YouTube
U003822,2026-04-24,BR,iOS,Organic
U003823,2025-09-02,KR,Android,Organic
U003824,2026-04-22,FR,iOS,App Store
U003825,2026-05-28,CN,Android,YouTube
U003826,2025-08-23,BR,Android,Organic
U003827,2026-07-10,US,iOS,YouTube
U003828,2026-07-07,JP,Android,Referral
U003829,2025-09-03,KR,iOS,Google Ads
U003830,2025-09-23,GB,Android,Google Ads
U003831,2025-11-04,PL,Android,Referral
U003832,2025-08-27,CN,Android,TikTok
U003833,2025-09-15,KR,PC,Organic
U003834,2025-09-04,GB,PC,App Store
U003835,2026-06-02,US,iOS,Google Ads
U003836,2025-09-01,CN,iOS,Organic
U003837,2026-01-17,IT,Android,Google Ads
U003838,2025-08-29,US,Android,Referral
U003839,2025-11-27,US,PC,App Store
U003840,2025-10-25,PL,iOS,TikTok
U003841,2025-09-20,US,iOS,App Store
U003842,2025-11-03,FR,Android,Organic
U003843,2025-07-14,FR,Android,YouTube
U003844,2026-04-26,JP,Android,Referral
U003845,2026-02-17,CN,iOS,Organic
U003846,2025-12-23,DE,iOS,Google Ads
U003847,2025-10-22,ES,Android,Organic
U003848,2026-05-25,GB,iOS,Google Ads
U003849,2025-08-23,JP,Android,TikTok
U003850,2025-07-26,GB,Android,Google Ads
U003851,2025-07-27,BR,Android,Organic
U003852,2025-12-21,KR,iOS,YouTube
U003853,2025-07-19,KR,iOS,Organic
U003854,2026-04-27,KR,iOS,Organic
U003855,2025-11-07,GB,Android,Google Ads
U003856,2025-10-02,PL,Android,Organic
U003857,2026-04-22,CN,PC,Google Ads
U003858,2026-05-02,JP,iOS,Google Ads
U003859,2026-01-09,KR,Android,Google Ads
U003860,2025-08-28,DE,PC,TikTok
U003861,2025-08-10,US,Android,Referral
U003862,2026-07-01,CN,Android,TikTok
U003863,2026-07-02,KR,Android,Organic
U003864,2025-09-07,FR,Android,Referral
U003865,2026-01-06,FR,iOS,Referral
U003866,2025-08-11,PL,PC,App Store
U003867,2026-01-02,GB,Android,Organic
U003868,2025-09-05,PL,iOS,TikTok
U003869,2026-03-21,ES,iOS,Google Ads
U003870,2026-04-19,CA,Android,Google Ads
U003871,2025-12-04,DE,iOS,YouTube
U003872,2026-01-11,PL,PC,Google Ads
U003873,2025-11-27,BR,Android,Google Ads
U003874,2025-11-24,US,Android,App Store
U003875,2025-11-30,US,iOS,TikTok
U003876,2026-05-26,JP,iOS,Google Ads
U003877,2026-03-04,GB,PC,Organic
U003878,2025-12-16,FR,Android,YouTube
U003879,2025-08-22,US,Android,Referral
U003880,2025-11-18,JP,iOS,Organic
U003881,2026-01-04,DE,Android,Google Ads
U003882,2025-09-02,US,PC,Referral
U003883,2025-07-25,PL,Android,YouTube
U003884,2026-06-18,JP,iOS,App Store
U003885,2026-06-09,US,iOS,Referral
U003886,2026-04-08,CN,Android,Organic
U003887,2025-07-18,ES,Android,Referral
U003888,2026-02-27,DE,Android,Organic
U003889,2025-08-19,FR,iOS,TikTok
U003890,2026-03-22,CA,Android,Organic
U003891,2025-09-24,JP,PC,Referral
U003892,2025-07-30,BR,iOS,TikTok
U003893,2026-07-03,ES,Android,Referral
U003894,2025-10-02,ES,Android,App Store
U003895,2026-02-16,US,PC,Google Ads
U003896,2025-08-17,FR,iOS,TikTok
U003897,2026-05-22,CN,Android,Organic
U003898,2025-08-11,US,Android,Google Ads
U003899,2026-01-29,ES,Android,Google Ads
U003900,2026-03-03,FR,Android,TikTok
U003901,2026-01-27,KR,Android,Organic
U003902,2025-12-19,FR,iOS,Organic
U003903,2026-01-01,JP,Android,TikTok
U003904,2026-02-06,DE,iOS,TikTok
U003905,2025-09-07,KR,Android,Google Ads
U003906,2026-02-05,JP,iOS,Referral
U003907,2026-01-12,BR,Android,Google Ads
U003908,2026-01-17,US,Android,Google Ads
U003909,2025-12-30,PL,PC,Organic
U003910,2025-08-30,BR,iOS,Organic
U003911,2025-09-24,BR,iOS,Organic
U003912,2025-11-13,FR,Android,Organic
U003913,2025-12-12,DE,iOS,YouTube
U003914,2025-10-27,US,PC,Referral
U003915,2025-07-18,BR,Android,YouTube
U003916,2025-07-29,US,Android,Organic
U003917,2026-05-24,BR,Android,Google Ads
U003918,2025-08-20,CA,Android,App Store
U003919,2025-07-25,BR,Android,Google Ads
U003920,2025-08-26,PL,iOS,Google Ads
U003921,2026-01-25,FR,PC,Organic
U003922,2025-11-16,US,Android,Organic
U003923,2025-09-15,US,Android,Referral
U003924,2026-02-13,US,Android,Referral
U003925,2026-07-11,JP,iOS,TikTok
U003926,2025-11-12,BR,iOS,Referral
U003927,2025-07-13,JP,PC,Organic
U003928,2025-09-19,KR,iOS,TikTok
U003929,2025-11-26,KR,Android,TikTok
U003930,2026-03-18,CN,iOS,Organic
U003931,2025-08-03,KR,Android,YouTube
U003932,2026-01-08,BR,Android,Google Ads
U003933,2026-04-01,CN,PC,TikTok
U003934,2025-10-31,CN,PC,Organic
U003935,2025-10-26,BR,Android,App Store
U003936,2025-07-17,DE,Android,YouTube
U003937,2026-02-09,CN,iOS,Referral
U003938,2026-03-10,CN,iOS,Organic
U003939,2026-07-03,DE,PC,Organic
U003940,2025-07-15,JP,Android,Google Ads
U003941,2026-06-01,JP,Android,TikTok
U003942,2025-11-15,US,Android,Google Ads
U003943,2026-04-26,PL,Android,Organic
U003944,2025-07-23,CN,Android,TikTok
U003945,2025-09-02,GB,Android,Organic
U003946,2025-12-05,PL,Android,Google Ads
U003947,2025-07-17,JP,PC,Organic
U003948,2026-06-08,JP,PC,Referral
U003949,2026-02-03,IT,iOS,Organic
U003950,2025-07-29,US,iOS,Organic
U003951,2026-04-08,CN,iOS,TikTok
U003952,2025-08-14,DE,Android,Google Ads
U003953,2026-01-04,CN,PC,Google Ads
U003954,2025-07-28,IT,PC,TikTok
U003955,2025-10-01,CA,Android,TikTok
U003956,2025-08-16,JP,Android,Google Ads
U003957,2026-04-04,PL,Android,Organic
U003958,2025-11-08,GB,Android,Google Ads
U003959,2026-05-28,JP,Android,Referral
U003960,2026-01-01,PL,iOS,TikTok
U003961,2026-04-18,BR,PC,Google Ads
U003962,2025-12-04,CN,Android,Google Ads
U003963,2026-02-23,US,iOS,Organic
U003964,2026-06-03,US,iOS,Google Ads
U003965,2025-09-24,JP,PC,Referral
U003966,2026-03-17,GB,Android,Google Ads
U003967,2026-02-18,CN,iOS,Google Ads
U003968,2025-12-12,JP,Android,Google Ads
U003969,2025-09-08,PL,PC,TikTok
U003970,2025-07-25,CN,Android,Organic
U003971,2026-03-28,JP,iOS,Google Ads
U003972,2025-09-11,FR,Android,Organic
U003973,2026-03-29,JP,iOS,YouTube
U003974,2025-09-15,CN,iOS,TikTok
U003975,2026-05-22,CN,Android,Organic
U003976,2025-08-04,KR,Android,Referral
U003977,2026-02-13,GB,PC,Organic
U003978,2025-08-25,CN,iOS,Google Ads
U003979,2025-09-07,BR,PC,YouTube
U003980,2026-05-21,US,PC,YouTube
U003981,2025-11-30,US,Android,YouTube
U003982,2026-03-30,GB,iOS,YouTube
U003983,2025-08-15,US,iOS,Google Ads
U003984,2025-10-24,PL,Android,Referral
U003985,2025-11-13,KR,Android,Organic
U003986,2025-11-12,,iOS,Google Ads
U003987,2026-03-15,KR,Android,YouTube
U003988,2025-11-29,US,Android,TikTok
U003989,2026-06-17,GB,Android,Google Ads
U003990,2025-08-21,JP,iOS,YouTube
U003991,2026-01-08,DE,Android,Organic
U003992,2026-07-09,PL,iOS,YouTube
U003993,2025-09-23,JP,iOS,App Store
U003994,2025-10-01,CN,iOS,YouTube
U003995,2026-04-10,JP,iOS,TikTok
U003996,2025-07-27,BR,PC,App Store
U003997,2026-01-01,JP,Android,Google Ads
U003998,2025-12-08,JP,Android,Google Ads
U003999,2025-10-19,GB,PC,Organic
U004000,2025-07-19,BR,iOS,Organic
U004001,2026-01-06,CN,Android,Referral
U004002,2026-01-14,US,Android,Google Ads
U004003,2026-05-11,GB,iOS,Organic
U004004,2025-09-21,JP,Android,Organic
U004005,2026-05-21,ES,PC,Organic
U004006,2025-08-04,CA,Android,Organic
U004007,2026-05-11,JP,PC,Referral
U004008,2026-06-26,ES,iOS,TikTok
U004009,2025-07-19,DE,PC,App Store
U004010,2025-12-23,KR,Android,Organic
U004011,2025-12-08,JP,Android,Organic
U004012,2025-11-21,GB,iOS,Organic
U004013,2025-12-10,PL,Android,Organic
U004014,2025-11-28,DE,iOS,Google Ads
U004015,2025-07-15,JP,Android,Referral
U004016,2026-06-29,FR,PC,Google Ads
U004017,2026-02-15,DE,Android,Organic
U004018,2025-10-01,US,PC,Organic
U004019,2026-05-10,JP,PC,Referral
U004020,2026-03-20,CN,iOS,Referral
U004021,2025-07-24,ES,PC,TikTok
U004022,2025-08-08,DE,PC,Organic
U004023,2025-08-10,JP,iOS,Organic
U004024,2025-11-20,US,iOS,App Store
U004025,2025-08-13,US,iOS,Organic
U004026,2026-04-19,DE,iOS,YouTube
U004027,2025-07-15,US,iOS,Referral
U004028,2025-07-27,US,iOS,TikTok
U004029,2026-02-17,GB,PC,Organic
U004030,2025-10-15,PL,iOS,Referral
U004031,2026-03-19,US,iOS,YouTube
U004032,2026-06-25,DE,Android,Organic
U004033,2025-12-21,PL,Android,Referral
U004034,2026-03-08,US,Android,YouTube
U004035,2025-11-06,US,PC,TikTok
U004036,2025-11-04,KR,Android,YouTube
U004037,2025-08-30,FR,PC,Organic
U004038,2025-07-26,KR,Android,App Store
U004039,2026-05-01,ES,Android,Organic
U004040,2025-10-21,DE,Android,Google Ads
U004041,2025-10-16,CN,PC,Organic
U004042,2025-08-12,US,Android,Organic
U004043,2025-10-21,US,iOS,App Store
U004044,2025-09-29,KR,iOS,Referral
U004045,2026-01-04,KR,Android,Organic
U004046,2025-08-15,FR,iOS,Organic
U004047,2026-04-25,JP,Android,Referral
U004048,2025-12-06,PL,Android,TikTok
U004049,2025-07-18,US,PC,Organic
U004050,2026-03-11,CA,iOS,Google Ads
U004051,2026-04-09,FR,iOS,App Store
U004052,2026-02-01,DE,Android,Organic
U004053,2025-07-20,DE,Android,Google Ads
U004054,2025-07-30,CN,PC,Organic
U004055,2025-09-17,JP,PC,YouTube
U004056,2026-04-28,PL,iOS,YouTube
U004057,2025-08-31,FR,iOS,App Store
U004058,2026-06-01,US,Android,Organic
U004059,2025-08-11,US,Android,Google Ads
U004060,2026-06-26,JP,PC,Referral
U004061,2025-09-18,CA,iOS,App Store
U004062,2026-03-17,JP,Android,Google Ads
U004063,2026-05-08,JP,Android,Google Ads
U004064,2026-03-14,GB,iOS,TikTok
U004065,2026-02-06,JP,Android,YouTube
U004066,2025-08-15,IT,Android,Organic
U004067,2026-02-07,US,PC,YouTube
U004068,2025-12-22,JP,iOS,Google Ads
U004069,2026-01-22,JP,iOS,YouTube
U004070,2026-07-04,CN,Android,App Store
U004071,2025-12-22,GB,Android,TikTok
U004072,2025-12-17,BR,Android,TikTok
U004073,2025-07-23,PL,iOS,TikTok
U004074,2025-09-06,US,Android,App Store
U004075,2025-09-27,KR,PC,App Store
U004076,2026-01-01,BR,iOS,TikTok
U004077,2025-10-23,BR,iOS,Organic
U004078,2026-04-17,KR,iOS,TikTok
U004079,2025-09-27,DE,Android,Google Ads
U004080,2025-09-19,BR,Android,Referral
U004081,2025-08-10,US,Android,Referral
U004082,2025-10-16,BR,iOS,App Store
U004083,2026-01-31,CA,PC,YouTube
U004084,2026-05-04,ES,Android,Referral
U004085,2026-02-23,KR,Android,Google Ads
U004086,2026-01-01,KR,Android,App Store
U004087,2026-06-21,CN,PC,App Store
U004088,2025-09-28,CN,Android,App Store
U004089,2025-09-15,JP,iOS,Organic
U004090,2025-07-16,US,Android,TikTok
U004091,2025-09-22,CN,PC,Google Ads
U004092,2026-03-14,CN,Android,Organic
U004093,2025-07-19,GB,Andriod,Organic
U004094,2026-02-10,FR,Android,TikTok
U004095,2025-09-10,KR,Android,YouTube
U004096,2026-02-13,JP,Android,Google Ads
U004097,2026-06-11,DE,Android,Organic
U004098,2025-10-08,GB,iOS,TikTok
U004099,2025-07-24,KR,iOS,Organic
U004100,2025-08-13,US,Android,TikTok
U004101,2025-11-11,KR,iOS,Referral
U004102,2025-09-29,FR,iOS,Google Ads
U004103,2026-03-27,DE,Android,YouTube
U004104,2025-09-11,FR,PC,App Store
U004105,2025-08-06,GB,Android,TikTok
U004106,2025-07-29,IT,iOS,YouTube
U004107,2026-06-16,US,iOS,TikTok
U004108,2025-08-29,GB,Android,Google Ads
U004109,2025-07-20,KR,Android,Referral
U004110,2026-02-25,JP,Android,YouTube
U004111,2025-12-03,DE,Android,Referral
U004112,2025-10-20,BR,PC,Referral
U004113,2025-08-24,CN,iOS,YouTube
U004114,2025-11-16,GB,Android,Google Ads
U004115,2025-08-22,FR,PC,YouTube
U004116,2026-01-30,PL,iOS,App Store
U004117,2025-07-22,BR,Android,Google Ads
U004118,2025-10-04,CN,PC,Organic
U004119,2025-09-18,US,iOS,TikTok
U004120,2026-02-08,DE,Android,TikTok
U004121,2025-11-19,ES,iOS,YouTube
U004122,2026-01-02,ES,iOS,TikTok
U004123,2025-09-12,ES,iOS,Organic
U004124,2026-04-03,PL,Android,Organic
U004125,2025-08-06,PL,Android,Google Ads
U004126,2025-08-09,US,Android,YouTube
U004127,2026-01-05,KR,iOS,Referral
U004128,2026-02-09,DE,PC,App Store
U004129,2025-07-21,DE,iOS,YouTube
U004130,2025-10-23,GB,Android,Google Ads
U004131,2025-11-14,DE,Android,Google Ads
U004132,2026-03-02,BR,iOS,Organic
U004133,2026-04-05,KR,iOS,Organic
U004134,2026-02-20,US,iOS,Google Ads
U004135,2026-02-13,CN,Android,Organic
U004136,2025-07-28,JP,Android,YouTube
U004137,2026-01-07,FR,iOS,Referral
U004138,2026-04-25,BR,Android,Google Ads
U004139,2025-09-06,JP,Android,Referral
U004140,2026-05-11,US,Android,Organic
U004141,2026-07-10,CN,Android,Google Ads
U004142,2026-04-03,KR,iOS,Organic
U004143,2025-11-10,JP,iOS,TikTok
U004144,2025-07-30,JP,Android,YouTube
U004145,2025-09-13,JP,iOS,Google Ads
U004146,2025-10-01,CN,PC,Organic
U004147,2026-02-10,DE,iOS,Organic
U004148,2025-10-09,JP,PC,Organic
U004149,2025-08-31,BR,iOS,App Store
U004150,2026-04-09,BR,Android,Organic
U004151,2026-04-09,US,iOS,YouTube
U004152,2025-07-13,JP,iOS,Organic
U004153,2025-07-30,JP,Android,App Store
U004154,2025-07-19,JP,iOS,TikTok
U004155,2026-02-14,KR,iOS,App Store
U004156,2025-09-28,FR,Android,TikTok
U004157,2026-04-26,PL,PC,Organic
U004158,2026-02-16,PL,Android,Organic
U004159,2025-07-21,FR,Android,Google Ads
U004160,2025-07-26,KR,Android,Referral
U004161,2025-09-01,CN,Android,Organic
U004162,2025-07-25,US,Android,TikTok
U004163,2025-10-22,US,iOS,Referral
U004164,2026-06-28,CA,Android,Google Ads
U004165,2025-09-27,US,Android,Google Ads
U004166,2026-05-16,US,iOS,Google Ads
U004167,2025-07-21,CN,Android,TikTok
U004168,2026-06-28,KR,iOS,YouTube
U004169,2026-06-15,FR,Android,Referral
U004170,2026-02-02,JP,Android,Organic
U004171,2025-09-01,US,iOS,Google Ads
U004172,2025-12-21,US,PC,Google Ads
U004173,2025-07-20,DE,Android,Referral
U004174,2025-08-08,JP,Android,Organic
U004175,2025-12-11,CN,PC,Organic
U004176,2026-04-04,BR,PC,Organic
U004177,2025-09-08,PL,iOS,YouTube
U004178,2026-03-20,GB,iOS,TikTok
U004179,2026-06-06,PL,Android,TikTok
U004180,2025-08-11,IT,Android,Referral
U004181,2026-01-23,PL,Android,Referral
U004182,2026-03-16,ES,Android,TikTok
U004183,2025-07-19,CN,PC,Organic
U004184,2026-04-20,US,PC,Google Ads
U004185,2025-07-23,KR,Android,Organic
U004186,2026-04-07,US,Android,App Store
U004187,2026-05-20,GB,Android,Referral
U004188,2025-09-14,US,Android,Referral
U004189,2026-03-24,JP,Android,App Store
U004190,2026-05-16,US,Android,Google Ads
U004191,2025-08-18,US,iOS,YouTube
U004192,2025-10-04,PL,iOS,Organic
U004193,2025-12-07,BR,Android,Google Ads
U004194,2025-07-27,US,iOS,TikTok
U004195,2025-08-17,CN,PC,TikTok
U004196,2026-05-18,BR,Android,YouTube
U004197,2025-12-04,US,Android,YouTube
U004198,2025-10-30,JP,iOS,Referral
U004199,2026-05-05,CN,PC,Google Ads
U004200,2025-08-18,FR,IOS,Referral
U004201,2025-10-31,JP,Android,Google Ads
U004202,2026-03-31,BR,iOS,YouTube
U004203,2025-08-21,IT,Android,TikTok
U004204,2025-09-19,KR,PC,Referral
U004205,2026-01-06,US,Android,YouTube
U004206,2025-09-11,ES,Android,Google Ads
U004207,2026-01-12,US,iOS,App Store
U004208,2026-06-04,JP,iOS,YouTube
U004209,2025-07-15,JP,Android,Referral
U004210,2025-09-22,JP,PC,Google Ads
U004211,2025-11-15,ES,Android,Organic
U004212,2025-11-12,DE,PC,TikTok
U004213,2025-08-03,KR,Android,Organic
U004214,2026-06-12,US,iOS,Organic
U004215,2025-08-18,JP,Android,Organic
U004216,2025-12-05,GB,Android,Google Ads
U004217,2025-09-16,DE,Android,YouTube
U004218,2025-09-01,KR,Android,Organic
U004219,2026-03-30,GB,Android,TikTok
U004220,2025-08-13,GB,Android,Organic
U004221,2025-08-18,CN,PC,TikTok
U004222,2025-07-13,US,iOS,Organic
U004223,2026-06-08,BR,Android,Google Ads
U004224,2026-05-20,CN,iOS,Google Ads
U004225,2025-07-27,CN,Android,TikTok
U004226,2026-05-22,US,iOS,Google Ads
U004227,2026-01-23,GB,iOS,TikTok
U004228,2025-07-21,JP,Android,YouTube
U004229,2026-05-02,PL,PC,Organic
U004230,2026-05-25,KR,iOS,TikTok
U004231,2026-05-02,ES,PC,Google Ads
U004232,2026-04-16,US,Android,App Store
U004233,2026-01-07,DE,Android,Google Ads
U004234,2025-10-15,BR,iOS,TikTok
U004235,2025-08-02,BR,Android,Google Ads
U004236,2026-02-17,PL,Android,Organic
U004237,2026-07-10,JP,PC,App Store
U004238,2026-03-28,JP,PC,Organic
U004239,2026-02-24,BR,Android,App Store
U004240,2025-09-07,BR,PC,Organic
U004241,2026-01-11,CA,iOS,App Store
U004242,2025-11-04,US,Android,Organic
U004243,2025-11-05,GB,PC,YouTube
U004244,2025-10-22,ES,iOS,Organic
U004245,2025-11-03,CN,iOS,Referral
U004246,2025-10-03,IT,iOS,Referral
U004247,2025-10-27,IT,iOS,TikTok
U004248,2026-06-09,US,Android,Organic
U004249,2025-07-30,US,Android,YouTube
U004250,2026-05-10,US,iOS,Organic
U004251,2026-06-18,PL,iOS,Organic
U004252,2026-03-03,CN,Android,Google Ads
U004253,2026-05-06,JP,iOS,Referral
U004254,2025-09-08,CN,iOS,TikTok
U004255,2025-07-21,CA,iOS,TikTok
U004256,2025-07-26,KR,PC,YouTube
U004257,2025-10-21,PL,Android,Organic
U004258,2025-07-22,JP,PC,YouTube
U004259,2026-05-19,US,Android,Google Ads
U004260,2025-07-28,ES,PC,Organic
U004261,2025-11-23,CN,Android,Referral
U004262,2025-11-29,FR,iOS,Google Ads
U004263,2026-04-26,CN,Android,Google Ads
U004264,2025-11-22,CN,Android,Referral
U004265,2026-05-21,IT,Android,YouTube
U004266,2026-03-12,US,iOS,Google Ads
U004267,2026-06-15,JP,Android,Google Ads
U004268,2026-03-22,US,Android,YouTube
U004269,2025-11-01,KR,Android,App Store
U004270,2025-08-18,ES,iOS,TikTok
U004271,2025-10-28,KR,iOS,TikTok
U004272,2026-06-13,US,PC,Google Ads
U004273,2025-08-02,US,iOS,Referral
U004274,2025-10-05,IT,PC,Google Ads
U004275,2025-08-12,BR,PC,Google Ads
U004276,2025-11-16,FR,iOS,Organic
U004277,2026-04-10,JP,PC,Organic
U004278,2026-06-09,US,iOS,TikTok
U004279,2025-07-13,CN,iOS,YouTube
U004280,2026-04-16,US,Android,Organic
U004281,2026-01-11,PL,Android,Organic
U004282,2025-07-21,CN,Android,Referral
U004283,2025-11-20,US,Android,Referral
U004284,2026-07-03,KR,iOS,Google Ads
U004285,2025-09-24,CA,Android,Referral
U004286,2025-11-30,FR,iOS,Google Ads
U004287,2026-05-18,JP,PC,Organic
U004288,2025-11-12,JP,Android,Organic
U004289,2025-10-30,DE,PC,TikTok
U004290,2025-12-19,BR,PC,Google Ads
U004291,2025-10-01,CA,Android,Google Ads
U004292,2026-02-02,KR,Android,Referral
U004293,2025-11-30,PL,Android,TikTok
U004294,2025-11-01,DE,iOS,Google Ads
U004295,2025-08-24,KR,Android,YouTube
U004296,2025-12-21,US,Android,App Store
U004297,2025-11-12,KR,Android,Organic
U004298,2025-08-10,ES,Android,Organic
U004299,2026-05-14,US,Android,Google Ads
U004300,2025-10-17,KR,iOS,Referral
U004301,2025-09-08,CN,PC,Referral
U004302,2026-02-02,JP,Android,YouTube
U004303,2025-09-25,CN,Android,Google Ads
U004304,2026-01-26,FR,Android,Google Ads
U004305,2026-05-11,GB,Android,Google Ads
U004306,2026-01-27,DE,Android,Organic
U004307,2026-03-29,PL,PC,Google Ads
U004308,2025-07-21,JP,iOS,TikTok
U004309,2025-10-29,US,Android,App Store
U004310,2025-09-17,CN,Android,Google Ads
U004311,2026-07-04,PL,iOS,Referral
U004312,2026-06-12,KR,Android,Organic
U004313,2026-01-08,GB,iOS,Google Ads
U004314,2026-02-17,CN,Android,TikTok
U004315,2025-09-27,BR,PC,Google Ads
U004316,2026-03-11,IT,Android,YouTube
U004317,2025-08-09,US,Android,Organic
U004318,2025-07-18,JP,iOS,YouTube
U004319,2025-09-15,US,PC,TikTok
U004320,2026-05-19,BR,iOS,Referral
U004321,2025-07-29,KR,iOS,Organic
U004322,2026-01-10,US,Android,Organic
U004323,2025-09-26,CN,iOS,Google Ads
U004324,2025-07-26,JP,PC,Referral
U004325,2026-02-23,CN,Android,Google Ads
U004326,2025-07-13,ES,iOS,Google Ads
U004327,2025-08-15,BR,PC,YouTube
U004328,2025-08-03,ES,iOS,Organic
U004329,2025-09-04,BR,iOS,Organic
U004330,2026-05-10,JP,Android,Google Ads
U004331,2025-12-07,ES,iOS,Referral
U004332,2026-03-11,US,iOS,TikTok
U004333,2026-03-03,GB,Android,Google Ads
U004334,2026-05-21,ES,Android,Google Ads
U004335,2025-12-10,US,Android,Organic
U004336,2026-04-18,CA,Android,Referral
U004337,2025-08-01,FR,iOS,Organic
U004338,2025-07-24,US,iOS,App Store
U004339,2026-03-03,JP,Android,Organic
U004340,2026-05-11,DE,Android,Google Ads
U004341,2025-09-22,ES,Android,Google Ads
U004342,2026-01-06,JP,iOS,Organic
U004343,2026-06-18,KR,PC,Organic
U004344,2026-04-14,BR,iOS,TikTok
U004345,2025-10-16,CA,iOS,Referral
U004346,2025-10-25,,iOS,Organic
U004347,2025-07-26,GB,iOS,Organic
U004348,2025-07-24,PL,Android,Referral
U004349,2025-07-22,KR,Android,TikTok
U004350,2025-09-04,JP,Android,Organic
U004351,2026-04-20,GB,Android,Referral
U004352,2025-09-28,US,PC,YouTube
U004353,2025-10-22,KR,iOS,Referral
U004354,2026-03-03,JP,iOS,Google Ads
U004355,2025-09-05,JP,Android,TikTok
U004356,2026-06-19,CN,Android,Google Ads
U004357,2025-08-01,KR,Android,Google Ads
U004358,2025-07-21,KR,PC,Organic
U004359,2026-03-14,BR,Android,TikTok
U004360,2025-10-23,FR,PC,YouTube
U004361,2026-02-24,FR,Android,Organic
U004362,2026-05-11,CN,iOS,TikTok
U004363,2026-01-03,CN,Android,Google Ads
U004364,2025-07-23,BR,iOS,App Store
U004365,2025-11-14,US,iOS,Organic
U004366,2025-10-01,PL,Android,Google Ads
U004367,2026-07-05,FR,Android,App Store
U004368,2026-02-10,US,iOS,Google Ads
U004369,2025-12-17,KR,PC,Organic
U004370,2025-10-15,GB,Android,Google Ads
U004371,2025-10-19,JP,iOS,TikTok
U004372,2026-02-21,FR,Android,Google Ads
U004373,2026-02-03,JP,PC,YouTube
U004374,2025-09-19,US,Android,Organic
U004375,2025-08-11,US,Android,Organic
U004376,2026-05-16,US,PC,App Store
U004377,2025-10-25,BR,PC,TikTok
U004378,2026-02-27,CN,Android,YouTube
U004379,2025-11-19,US,iOS,YouTube
U004380,2025-08-28,FR,Android,Organic
U004381,2025-08-24,,iOS,Organic
U004382,2025-11-23,KR,PC,Organic
U004383,2025-07-13,DE,iOS,YouTube
U004384,2026-05-13,US,Android,TikTok
U004385,2026-03-03,JP,iOS,Referral
